Information security manual,
Guidelines for system hardening,Authentication hardening,"Multi-factor authentication",ism-1683,2,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Successful and unsuccessful multi-factor authentication events are centrally logged."
Guidelines for system hardening,Authentication hardening,"Single-factor authentication",ism-0417,5,Oct-19,yes,yes,yes,yes,yes,no,no,no,"When systems cannot support multi-factor authentication, single-factor authentication using passphrases is implemented instead."
Guidelines for system hardening,Authentication hardening,"Single-factor authentication",ism-0421,10,Dec-24,yes,yes,yes,no,no,no,no,no,"Passphrases used for single-factor authentication on non-classified, OFFICIAL: Sensitive and PROTECTED systems are at least 4 random words with a total minimum length of 15 characters."
Guidelines for system hardening,Authentication hardening,"Single-factor authentication",ism-1557,2,Dec-21,no,no,no,yes,no,no,no,no,"Passphrases used for single-factor authentication on SECRET systems are at least 5 random words with a total minimum length of 17 characters."
Guidelines for system hardening,Authentication hardening,"Single-factor authentication",ism-0422,8,Dec-21,no,no,no,no,yes,no,no,no,"Passphrases used for single-factor authentication on TOP SECRET systems are at least 6 random words with a total minimum length of 20 characters."
Guidelines for system hardening,Authentication hardening,"Single-factor authentication",ism-1558,2,Mar-22,yes,yes,yes,yes,yes,no,no,no,"Passphrases used for single-factor authentication are not a list of categorised words; do not form a real sentence in a natural language; and are not constructed from song lyrics, movies, literature or any other publicly available material."
Guidelines for system hardening,Authentication hardening,"Single-factor authentication",ism-1895,0,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Successful and unsuccessful single-factor authentication events are centrally logged."
Guidelines for system hardening,Authentication hardening,"Setting credentials for user accounts",ism-1593,1,Mar-22,yes,yes,yes,yes,yes,no,no,no,"Users provide sufficient evidence to verify their identity when requesting new credentials."
Guidelines for system hardening,Authentication hardening,"Setting credentials for user accounts",ism-1227,5,Mar-22,yes,yes,yes,yes,yes,no,no,no,"Credentials set for user accounts are randomly generated."
Guidelines for system hardening,Authentication hardening,"Setting credentials for user accounts",ism-1594,1,Mar-22,yes,yes,yes,yes,yes,no,no,no,"Credentials are provided to users via a secure communications channel or, if not possible, split into two parts with one part provided to users and the other part provided to supervisors."
Guidelines for system hardening,Authentication hardening,"Setting credentials for user accounts",ism-1595,1,Mar-22,yes,yes,yes,yes,yes,no,no,no,"Credentials provided to users are changed on first use."
Guidelines for system hardening,Authentication hardening,"Setting credentials for user accounts",ism-1596,2,Dec-22,yes,yes,yes,yes,yes,no,no,no,"Credentials, in the form of memorised secrets, are not reused by users across different systems."
Guidelines for system hardening,Authentication hardening,"Setting credentials for built-in Administrator accounts, break glass accounts, local administrator accounts and service accounts",ism-1953,0,Sep-24,yes,yes,yes,yes,yes,no,no,no,"Credentials for the built-in Administrator account in each domain are long, unique, unpredictable and managed."
Guidelines for system hardening,Authentication hardening,"Setting credentials for built-in Administrator accounts, break glass accounts, local administrator accounts and service accounts",ism-1685,2,Jun-23,yes,yes,yes,yes,yes,no,no,no,"Credentials for break glass accounts, local administrator accounts and service accounts are long, unique, unpredictable and managed."
Guidelines for system hardening,Authentication hardening,"Setting credentials for built-in Administrator accounts, break glass accounts, local administrator accounts and service accounts",ism-1795,2,Sep-24,yes,yes,yes,yes,yes,no,no,no,"Credentials for built-in Administrator accounts, break glass accounts, local administrator accounts and service accounts are a minimum of 30 characters."
Guidelines for system hardening,Authentication hardening,"Setting credentials for built-in Administrator accounts, break glass accounts, local administrator accounts and service accounts",ism-1954,0,Sep-24,yes,yes,yes,yes,yes,no,no,no,"Credentials for built-in Administrator accounts, break glass accounts, local administrator accounts and service accounts are randomly generated."
Guidelines for system hardening,Authentication hardening,"Setting credentials for built-in Administrator accounts, break glass accounts, local administrator accounts and service accounts",ism-1619,0,Oct-20,yes,yes,yes,yes,yes,no,no,no,"Service accounts are created as group Managed Service Accounts."
Guidelines for system hardening,Authentication hardening,"Changing credentials",ism-1590,3,Sep-24,yes,yes,yes,yes,yes,no,no,no,"Credentials for user accounts are changed if:

- they are compromised
- they are suspected of being compromised
- they are discovered stored on networks in the clear
- they are discovered being transferred across networks in the clear
- membership of a shared user account changes
- they have not been changed in the past 12 months."
Guidelines for system hardening,Authentication hardening,"Changing credentials",ism-1955,0,Sep-24,yes,yes,yes,yes,yes,no,no,no,"Credentials for computer accounts are changed if:

- they are compromised
- they are suspected of being compromised
- they have not been changed in the past 30 days."
Guidelines for system hardening,Authentication hardening,"Changing credentials",ism-1847,0,Mar-23,yes,yes,yes,yes,yes,no,no,no,"Credentials for the Kerberos Key Distribution Center’s service account (KRBTGT) are changed twice, allowing for replication to all Microsoft AD DS domain controllers in-between each change, if:

- the domain has been directly compromised
- the domain is suspected of being compromised
- they have not been changed in the past 12 months."
Guidelines for system hardening,Authentication hardening,"Changing credentials",ism-1956,0,Sep-24,yes,yes,yes,yes,yes,no,no,no,"Microsoft AD FS token-signing and encryption certificates are changed twice in quick succession if:

- they are compromised
- they are suspected of being compromised
- they have not been changed in the past 12 months."
Guidelines for system hardening,Authentication hardening,"Protecting credentials",ism-1597,0,Aug-20,yes,yes,yes,yes,yes,no,no,no,"Credentials are obscured as they are entered into systems."
Guidelines for system hardening,Authentication hardening,"Protecting credentials",ism-1980,0,Dec-24,yes,yes,yes,yes,yes,no,no,no,"Credential hint functionality is not used for systems."
Guidelines for system hardening,Authentication hardening,"Protecting credentials",ism-0418,7,Dec-24,yes,yes,yes,yes,yes,no,no,no,"Physical credentials are kept separate from systems they are used to authenticate to, except for when performing authentication activities."
Guidelines for system hardening,Authentication hardening,"Protecting credentials",ism-1402,6,Mar-22,yes,yes,yes,yes,yes,no,no,no,"Credentials stored on systems are protected by a password manager; a hardware security module; or by salting, hashing and stretching them before storage within a database."
Guidelines for system hardening,Authentication hardening,"Protecting credentials",ism-1957,0,Sep-24,yes,yes,yes,yes,yes,no,no,no,"Private keys for Microsoft AD CS CA servers are protected by a hardware security module."
Guidelines for system hardening,Authentication hardening,"Protecting credentials",ism-1896,0,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Memory integrity functionality is enabled."
Guidelines for system hardening,Authentication hardening,"Protecting credentials",ism-1861,2,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Local Security Authority protection functionality is enabled."
Guidelines for system hardening,Authentication hardening,"Protecting credentials",ism-1686,1,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Credential Guard functionality is enabled."
Guidelines for system hardening,Authentication hardening,"Protecting credentials",ism-1897,0,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Remote Credential Guard functionality is enabled."
Guidelines for system hardening,Authentication hardening,"Protecting credentials",ism-1749,0,Mar-22,yes,yes,yes,yes,yes,no,no,no,"Cached credentials are limited to one previous logon."
Guidelines for system hardening,Authentication hardening,"Protecting credentials",ism-1875,0,Sep-23,yes,yes,yes,yes,yes,no,no,no,"Networks are scanned at least monthly to identify any credentials that are being stored in the clear."
Guidelines for system hardening,Authentication hardening,"User account lockouts",ism-1403,4,Dec-24,yes,yes,yes,yes,yes,no,no,no,"User accounts, except for break glass accounts, are locked out after a maximum of five failed logon attempts."
Guidelines for system hardening,Authentication hardening,"Session termination",ism-0853,3,Sep-22,yes,yes,yes,yes,yes,no,no,no,"On a daily basis, outside of business hours and after an appropriate period of inactivity, user sessions are terminated and workstations are restarted."
Guidelines for system hardening,Authentication hardening,"Session locking",ism-0428,10,Mar-25,yes,yes,yes,yes,yes,no,no,no,"Services are configured with a session lock that:

- activates after a maximum of 15 minutes of user inactivity, a maximum of 12 hours of overall session time or when manually activated by users
- blocks access to all session content
- requires users to re-authenticate using all authentication factors to unlock the session
- denies users the ability to disable the session locking mechanism."
Guidelines for system hardening,Authentication hardening,"Screen locking",ism-2012,0,Mar-25,yes,yes,yes,yes,yes,no,no,no,"Systems are configured with a screen lock that:

- activates after a maximum of 15 minutes of user inactivity, or when manually activated by users
- conceals all content on the screen
- ensures that the screen does not enter a power saving state before the screen lock is activated
- requires users to re-authenticate using all authentication factors to unlock the system
- denies users the ability to disable the screen locking mechanism."
Guidelines for system hardening,Authentication hardening,"Logon banner",ism-0408,5,Sep-23,yes,yes,yes,yes,yes,no,no,no,"Systems have a logon banner that reminds users of their security responsibilities when accessing the system and its resources."
Guidelines for system hardening,Virtualisation hardening,"Functional separation between computing environments",ism-1460,5,Mar-25,yes,yes,yes,yes,yes,no,no,no,"When using a software-based isolation mechanism to share a physical server’s hardware, the isolation mechanism is from a vendor that has demonstrated a commitment to Secure by Design and Secure by Default principles and practices, including secure programming practices and either memory-safe programming languages or less preferably memory-safe programming practices."
Guidelines for system hardening,Virtualisation hardening,"Functional separation between computing environments",ism-1604,0,Aug-20,yes,yes,yes,yes,yes,no,no,no,"When using a software-based isolation mechanism to share a physical server’s hardware, the configuration of the isolation mechanism is hardened by removing unneeded functionality and restricting access to the administrative interface used to manage the isolation mechanism."
Guidelines for system hardening,Virtualisation hardening,"Functional separation between computing environments",ism-1605,1,Mar-22,yes,yes,yes,yes,yes,no,no,no,"When using a software-based isolation mechanism to share a physical server’s hardware, the underlying operating system is hardened."
Guidelines for system hardening,Virtualisation hardening,"Functional separation between computing environments",ism-1606,2,Sep-23,yes,yes,yes,yes,yes,no,no,no,"When using a software-based isolation mechanism to share a physical server’s hardware, patches, updates or vendor mitigations for vulnerabilities are applied to the isolation mechanism and underlying operating system in a timely manner."
Guidelines for system hardening,Virtualisation hardening,"Functional separation between computing environments",ism-1848,0,Mar-23,yes,yes,yes,yes,yes,no,no,no,"When using a software-based isolation mechanism to share a physical server’s hardware, the isolation mechanism or underlying operating system is replaced when it is no longer supported by a vendor."
Guidelines for system hardening,Virtualisation hardening,"Functional separation between computing environments",ism-1607,1,Dec-24,yes,yes,yes,yes,yes,no,no,no,"When using a software-based isolation mechanism to share a physical server’s hardware, integrity monitoring and centralised event logging is performed for the isolation mechanism and underlying operating system."
Guidelines for system hardening,Virtualisation hardening,"Functional separation between computing environments",ism-1461,5,Mar-22,no,no,no,yes,yes,no,no,no,"When using a software-based isolation mechanism to share a physical server’s hardware for SECRET or TOP SECRET computing environments, the physical server and all computing environments are of the same classification and belong to the same security domain."
Guidelines for system management,System administration,"System administration processes and procedures",ism-0042,6,Dec-22,yes,yes,yes,yes,yes,no,no,no,"System administration processes, and supporting system administration procedures, are developed, implemented and maintained."
Guidelines for system management,System administration,"System administration processes and procedures",ism-1211,6,Mar-25,yes,yes,yes,yes,yes,no,no,no,"System administrators perform system administration activities in accordance with the system’s change and configuration management plan."
Guidelines for system management,System administration,"Separate privileged operating environments",ism-1898,0,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Secure Admin Workstations are used in the performance of administrative activities."
Guidelines for system management,System administration,"Separate privileged operating environments",ism-1380,5,Sep-21,yes,yes,yes,yes,yes,no,no,no,"Privileged users use separate privileged and unprivileged operating environments."
Guidelines for system management,System administration,"Separate privileged operating environments",ism-1687,0,Sep-21,yes,yes,yes,yes,yes,no,no,no,"Privileged operating environments are not virtualised within unprivileged operating environments."
Guidelines for system management,System administration,"Separate privileged operating environments",ism-1688,1,Sep-24,yes,yes,yes,yes,yes,no,no,no,"Unprivileged user accounts cannot logon to privileged operating environments."
Guidelines for system management,System administration,"Separate privileged operating environments",ism-1689,1,Sep-24,yes,yes,yes,yes,yes,no,no,no,"Privileged user accounts (excluding local administrator accounts) cannot logon to unprivileged operating environments."
Guidelines for system management,System administration,"Separate privileged operating environments",ism-1958,0,Sep-24,yes,yes,yes,yes,yes,no,no,no,"User accounts with DCSync permissions cannot logon to unprivileged operating environments."
Guidelines for system management,System administration,"Administrative infrastructure",ism-1385,4,Jun-23,yes,yes,yes,yes,yes,no,no,no,"Administrative infrastructure is segregated from the wider network and the internet."
Guidelines for system management,System administration,"Administrative infrastructure",ism-1750,0,Mar-22,yes,yes,yes,yes,yes,no,no,no,"Administrative infrastructure for critical servers, high-value servers and regular servers is segregated from each other."
Guidelines for system management,System administration,"Administrative infrastructure",ism-1386,5,Mar-22,yes,yes,yes,yes,yes,no,no,no,"Network management traffic can only originate from administrative infrastructure."
Guidelines for system management,System administration,"Administrative infrastructure",ism-1387,2,Sep-21,yes,yes,yes,yes,yes,no,no,no,"Administrative activities are conducted through jump servers."
Guidelines for system management,System administration,"Administrative infrastructure",ism-1899,0,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Network devices that do not belong to administrative infrastructure cannot initiate connections with administrative infrastructure."
Guidelines for system management,System patching,"Patch management processes and procedures",ism-1143,9,Dec-22,yes,yes,yes,yes,yes,no,no,no,"Patch management processes, and supporting patch management procedures, are developed, implemented and maintained."
Guidelines for system management,System patching,"Patch management processes and procedures",ism-0298,8,Mar-22,yes,yes,yes,yes,yes,no,no,no,"A centralised and managed approach that maintains the integrity of patches or updates, and confirms that they have been applied successfully, is used to patch or update applications, operating systems, drivers and firmware."
Guidelines for system management,System patching,"Software register",ism-1493,6,Dec-24,yes,yes,yes,yes,yes,no,no,no,"Software registers for workstations, servers, network devices and networked IT equipment are developed, implemented, maintained and verified on a regular basis."
Guidelines for system management,System patching,"Software register",ism-1643,0,Jun-21,yes,yes,yes,yes,yes,no,no,no,"Software registers contain versions and patch histories of applications, drivers, operating systems and firmware."
Guidelines for system management,System patching,"Scanning for unmitigated vulnerabilities",ism-1807,0,Dec-22,yes,yes,yes,yes,yes,no,no,no,"An automated method of asset discovery is used at least fortnightly to support the detection of assets for subsequent vulnerability scanning activities."
Guidelines for system management,System patching,"Scanning for unmitigated vulnerabilities",ism-1808,0,Dec-22,yes,yes,yes,yes,yes,no,no,no,"A vulnerability scanner with an up-to-date vulnerability database is used for vulnerability scanning activities."
Guidelines for system management,System patching,"Scanning for unmitigated vulnerabilities",ism-1698,1,Sep-23,yes,yes,yes,yes,yes,no,no,no,"A vulnerability scanner is used at least daily to identify missing patches or updates for vulnerabilities in online services."
Guidelines for system management,System patching,"Scanning for unmitigated vulnerabilities",ism-1699,2,Jun-25,yes,yes,yes,yes,yes,no,no,no,"A vulnerability scanner is used at least weekly to identify missing patches or updates for vulnerabilities in office productivity suites, web browsers and their extensions, email clients, PDF applications, and security products."
Guidelines for system management,System patching,"Scanning for unmitigated vulnerabilities",ism-1700,3,Jun-25,yes,yes,yes,yes,yes,no,no,no,"A vulnerability scanner is used at least fortnightly to identify missing patches or updates for vulnerabilities in applications other than office productivity suites, web browsers and their extensions, email clients, PDF applications, and security products."
Guidelines for system management,System patching,"Scanning for unmitigated vulnerabilities",ism-1701,1,Sep-23,yes,yes,yes,yes,yes,no,no,no,"A vulnerability scanner is used at least daily to identify missing patches or updates for vulnerabilities in operating systems of internet-facing servers and internet-facing network devices."
Guidelines for system management,System patching,"Scanning for unmitigated vulnerabilities",ism-1702,2,Dec-23,yes,yes,yes,yes,yes,no,no,no,"A vulnerability scanner is used at least fortnightly to identify missing patches or updates for vulnerabilities in operating systems of workstations, non-internet-facing servers and non-internet-facing network devices."
Guidelines for system management,System patching,"Scanning for unmitigated vulnerabilities",ism-1752,4,Jun-24,yes,yes,yes,yes,yes,no,no,no,"A vulnerability scanner is used at least fortnightly to identify missing patches or updates for vulnerabilities in operating systems of IT equipment other than workstations, servers and network devices."
Guidelines for system management,System patching,"Scanning for unmitigated vulnerabilities",ism-1703,2,Dec-23,yes,yes,yes,yes,yes,no,no,no,"A vulnerability scanner is used at least fortnightly to identify missing patches or updates for vulnerabilities in drivers."
Guidelines for system management,System patching,"Scanning for unmitigated vulnerabilities",ism-1900,0,Dec-23,yes,yes,yes,yes,yes,no,no,no,"A vulnerability scanner is used at least fortnightly to identify missing patches or updates for vulnerabilities in firmware."
Guidelines for system management,System patching,"Scanning for unmitigated vulnerabilities",ism-1921,0,Jun-24,yes,yes,yes,yes,yes,no,no,no,"The likelihood of system compromise is frequently assessed when working exploits exist for unmitigated vulnerabilities."
Guidelines for system management,System patching,"Mitigating known vulnerabilities",ism-1876,0,Sep-23,yes,yes,yes,yes,yes,no,no,no,"Patches, updates or other vendor mitigations for vulnerabilities in online services are applied within 48 hours of release when vulnerabilities are assessed as critical by vendors or when working exploits exist."
Guidelines for system management,System patching,"Mitigating known vulnerabilities",ism-1690,2,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Patches, updates or other vendor mitigations for vulnerabilities in online services are applied within two weeks of release when vulnerabilities are assessed as non-critical by vendors and no working exploits exist."
Guidelines for system management,System patching,"Mitigating known vulnerabilities",ism-1691,2,Jun-25,yes,yes,yes,yes,yes,no,no,no,"Patches, updates or other vendor mitigations for vulnerabilities in office productivity suites, web browsers and their extensions, email clients, PDF applications, and security products are applied within two weeks of release."
Guidelines for system management,System patching,"Mitigating known vulnerabilities",ism-1692,2,Jun-25,yes,yes,yes,yes,yes,no,no,no,"Patches, updates or other vendor mitigations for vulnerabilities in office productivity suites, web browsers and their extensions, email clients, PDF applications, and security products are applied within 48 hours of release when vulnerabilities are assessed as critical by vendors or when working exploits exist."
Guidelines for system management,System patching,"Mitigating known vulnerabilities",ism-1901,1,Jun-25,yes,yes,yes,yes,yes,no,no,no,"Patches, updates or other vendor mitigations for vulnerabilities in office productivity suites, web browsers and their extensions, email clients, PDF applications, and security products are applied within two weeks of release when vulnerabilities are assessed as non-critical by vendors and no working exploits exist."
Guidelines for system management,System patching,"Mitigating known vulnerabilities",ism-1693,3,Jun-25,yes,yes,yes,yes,yes,no,no,no,"Patches, updates or other vendor mitigations for vulnerabilities in applications other than office productivity suites, web browsers and their extensions, email clients, PDF applications, and security products are applied within one month of release."
Guidelines for system management,System patching,"Mitigating known vulnerabilities",ism-1877,0,Sep-23,yes,yes,yes,yes,yes,no,no,no,"Patches, updates or other vendor mitigations for vulnerabilities in operating systems of internet-facing servers and internet-facing network devices are applied within 48 hours of release when vulnerabilities are assessed as critical by vendors or when working exploits exist."
Guidelines for system management,System patching,"Mitigating known vulnerabilities",ism-1694,2,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Patches, updates or other vendor mitigations for vulnerabilities in operating systems of internet-facing servers and internet-facing network devices are applied within two weeks of release when vulnerabilities are assessed as non-critical by vendors and no working exploits exist."
Guidelines for system management,System patching,"Mitigating known vulnerabilities",ism-1695,2,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Patches, updates or other vendor mitigations for vulnerabilities in operating systems of workstations, non-internet-facing servers and non-internet-facing network devices are applied within one month of release."
Guidelines for system management,System patching,"Mitigating known vulnerabilities",ism-1696,1,Sep-23,yes,yes,yes,yes,yes,no,no,no,"Patches, updates or other vendor mitigations for vulnerabilities in operating systems of workstations, non-internet-facing servers and non-internet-facing network devices are applied within 48 hours of release when vulnerabilities are assessed as critical by vendors or when working exploits exist."
Guidelines for system management,System patching,"Mitigating known vulnerabilities",ism-1902,0,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Patches, updates or other vendor mitigations for vulnerabilities in operating systems of workstations, non-internet-facing servers and non-internet-facing network devices are applied within one month of release when vulnerabilities are assessed as non-critical by vendors and no working exploits exist."
Guidelines for system management,System patching,"Mitigating known vulnerabilities",ism-1878,1,Jun-24,yes,yes,yes,yes,yes,no,no,no,"Patches, updates or other vendor mitigations for vulnerabilities in operating systems of IT equipment other than workstations, servers and network devices are applied within 48 hours of release when vulnerabilities are assessed as critical by vendors or when working exploits exist."
Guidelines for system management,System patching,"Mitigating known vulnerabilities",ism-1751,4,Jun-24,yes,yes,yes,yes,yes,no,no,no,"Patches, updates or other vendor mitigations for vulnerabilities in operating systems of IT equipment other than workstations, servers and network devices are applied within one month of release when vulnerabilities are assessed as non-critical by vendors and no working exploits exist."
Guidelines for system management,System patching,"Mitigating known vulnerabilities",ism-1879,1,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Patches, updates or other vendor mitigations for vulnerabilities in drivers are applied within 48 hours of release when vulnerabilities are assessed as critical by vendors or when working exploits exist."
Guidelines for system management,System patching,"Mitigating known vulnerabilities",ism-1697,2,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Patches, updates or other vendor mitigations for vulnerabilities in drivers are applied within one month of release when vulnerabilities are assessed as non-critical by vendors and no working exploits exist."
Guidelines for system management,System patching,"Mitigating known vulnerabilities",ism-1903,0,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Patches, updates or other vendor mitigations for vulnerabilities in firmware are applied within 48 hours of release when vulnerabilities are assessed as critical by vendors or when working exploits exist."
Guidelines for system management,System patching,"Mitigating known vulnerabilities",ism-1904,0,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Patches, updates or other vendor mitigations for vulnerabilities in firmware are applied within one month of release when vulnerabilities are assessed as non-critical by vendors and no working exploits exist."
Guidelines for system management,System patching,"Mitigating known vulnerabilities",ism-0300,10,Jun-24,no,no,no,yes,yes,no,no,no,"Patches, updates or other vendor mitigations for vulnerabilities in high assurance IT equipment are applied only when approved by ASD, and in doing so, using methods and timeframes prescribed by ASD."
Guidelines for system management,System patching,"Cessation of support",ism-1905,0,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Online services that are no longer supported by vendors are removed."
Guidelines for system management,System patching,"Cessation of support",ism-1704,3,Jun-25,yes,yes,yes,yes,yes,no,no,no,"Office productivity suites, web browsers and their extensions, email clients, PDF applications, Adobe Flash Player, and security products that are no longer supported by vendors are removed."
Guidelines for system management,System patching,"Cessation of support",ism-0304,8,Jun-25,yes,yes,yes,yes,yes,no,no,no,"Applications other than office productivity suites, web browsers and their extensions, email clients, PDF applications, Adobe Flash Player, and security products that are no longer supported by vendors are removed."
Guidelines for system management,System patching,"Cessation of support",ism-1501,1,Sep-21,yes,yes,yes,yes,yes,no,no,no,"Operating systems that are no longer supported by vendors are replaced."
Guidelines for system management,System patching,"Cessation of support",ism-1753,2,Dec-24,yes,yes,yes,yes,yes,no,no,no,"Internet-facing network devices that are no longer supported by vendors are replaced."
Guidelines for system management,System patching,"Cessation of support",ism-1981,0,Dec-24,yes,yes,yes,yes,yes,no,no,no,"Non-internet-facing network devices that are no longer supported by vendors are replaced."
Guidelines for system management,System patching,"Cessation of support",ism-1982,0,Dec-24,yes,yes,yes,yes,yes,no,no,no,"Networked IT equipment that is no longer supported by vendors is replaced."
Guidelines for system management,System patching,"Cessation of support",ism-1809,2,Dec-24,yes,yes,yes,yes,yes,no,no,no,"When applications, operating systems, network devices or networked IT equipment that are no longer supported by vendors cannot be immediately removed or replaced, compensating controls are implemented until such time that they can be removed or replaced."
Guidelines for system management,Data backup and restoration,"Digital preservation policy",ism-1510,2,Dec-22,yes,yes,yes,yes,yes,no,no,no,"A digital preservation policy is developed, implemented and maintained."
Guidelines for system management,Data backup and restoration,"Data backup and restoration processes and procedures",ism-1547,2,Dec-22,yes,yes,yes,yes,yes,no,no,no,"Data backup processes, and supporting data backup procedures, are developed, implemented and maintained."
Guidelines for system management,Data backup and restoration,"Data backup and restoration processes and procedures",ism-1548,2,Dec-22,yes,yes,yes,yes,yes,no,no,no,"Data restoration processes, and supporting data restoration procedures, are developed, implemented and maintained."
Guidelines for system management,Data backup and restoration,"Performing and retaining backups",ism-1511,4,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Backups of data, applications and settings are performed and retained in accordance with business criticality and business continuity requirements."
Guidelines for system management,Data backup and restoration,"Performing and retaining backups",ism-1810,1,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Backups of data, applications and settings are synchronised to enable restoration to a common point in time."
Guidelines for system management,Data backup and restoration,"Performing and retaining backups",ism-1811,1,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Backups of data, applications and settings are retained in a secure and resilient manner."
Guidelines for system management,Data backup and restoration,"Backup access",ism-1812,1,Sep-24,yes,yes,yes,yes,yes,no,no,no,"Unprivileged user accounts cannot access backups belonging to other user accounts."
Guidelines for system management,Data backup and restoration,"Backup access",ism-1813,1,Sep-24,yes,yes,yes,yes,yes,no,no,no,"Unprivileged user accounts cannot access their own backups."
Guidelines for system management,Data backup and restoration,"Backup access",ism-1705,2,Sep-24,yes,yes,yes,yes,yes,no,no,no,"Privileged user accounts (excluding backup administrator accounts) cannot access backups belonging to other user accounts."
Guidelines for system management,Data backup and restoration,"Backup access",ism-1706,2,Sep-24,yes,yes,yes,yes,yes,no,no,no,"Privileged user accounts (excluding backup administrator accounts) cannot access their own backups."
Guidelines for system management,Data backup and restoration,"Backup modification and deletion",ism-1814,1,Sep-24,yes,yes,yes,yes,yes,no,no,no,"Unprivileged user accounts are prevented from modifying and deleting backups."
Guidelines for system management,Data backup and restoration,"Backup modification and deletion",ism-1707,2,Sep-24,yes,yes,yes,yes,yes,no,no,no,"Privileged user accounts (excluding backup administrator accounts) are prevented from modifying and deleting backups."
Guidelines for system management,Data backup and restoration,"Backup modification and deletion",ism-1708,2,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Backup administrator accounts are prevented from modifying and deleting backups during their retention period."
Guidelines for system management,Data backup and restoration,"Testing restoration of backups",ism-1515,4,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Restoration of data, applications and settings from backups to a common point in time is tested as part of disaster recovery exercises."
Guidelines for system monitoring,Event logging and monitoring,"Event logging policy",ism-0580,7,Dec-22,yes,yes,yes,yes,yes,no,no,no,"An event logging policy is developed, implemented and maintained."
Guidelines for system monitoring,Event logging and monitoring,"Centralised event logging facility",ism-1405,4,Dec-24,yes,yes,yes,yes,yes,no,no,no,"A centralised event logging facility is implemented."
Guidelines for system monitoring,Event logging and monitoring,"Centralised event logging facility",ism-1983,0,Dec-24,yes,yes,yes,yes,yes,no,no,no,"Event logs sent to a centralised event logging facility are done so as soon as possible after they occur."
Guidelines for system monitoring,Event logging and monitoring,"Centralised event logging facility",ism-1984,0,Dec-24,yes,yes,yes,yes,yes,no,no,no,"Event logs sent to a centralised event logging facility are encrypted in transit."
Guidelines for system monitoring,Event logging and monitoring,"Centralised event logging facility",ism-1985,0,Dec-24,yes,yes,yes,yes,yes,no,no,no,"Event logs are protected from unauthorised access."
Guidelines for system monitoring,Event logging and monitoring,"Centralised event logging facility",ism-1815,1,Dec-23,yes,yes,yes,yes,yes,no,no,no,"Event logs are protected from unauthorised modification and deletion."
Guidelines for system monitoring,Event logging and monitoring,"Centralised event logging facility",ism-0988,7,Sep-24,yes,yes,yes,yes,yes,no,no,no,"An accurate and consistent time source is used for event logging."
Guidelines for system monitoring,Event logging and monitoring,"Event log details",ism-0585,6,Jun-24,yes,yes,yes,yes,yes,no,no,no,"For each event logged, the date and time of the event, the relevant user or process, the relevant filename, the event description, and the information technology equipment involved are recorded."
Guidelines for system monitoring,Event logging and monitoring,"Event log details",ism-1959,0,Sep-24,yes,yes,yes,yes,yes,no,no,no,"To the extent possible, event logs are captured and stored in a consistent and structured format."
Guidelines for system monitoring,Event logging and monitoring,"Event log monitoring",ism-1986,1,Mar-25,yes,yes,yes,yes,yes,no,no,no,"Event logs from critical servers are analysed in a timely manner to detect cybersecurity events."
Guidelines for system monitoring,Event logging and monitoring,"Event log monitoring",ism-1906,1,Mar-25,yes,yes,yes,yes,yes,no,no,no,"Event logs from internet-facing servers are analysed in a timely manner to detect cybersecurity events."
Guidelines for system monitoring,Event logging and monitoring,"Event log monitoring",ism-1907,1,Mar-25,yes,yes,yes,yes,yes,no,no,no,"Event logs from non-internet-facing servers are analysed in a timely manner to detect cybersecurity events."
Guidelines for system monitoring,Event logging and monitoring,"Event log monitoring",ism-0109,10,Mar-25,yes,yes,yes,yes,yes,no,no,no,"Event logs from workstations are analysed in a timely manner to detect cybersecurity events."
Guidelines for system monitoring,Event logging and monitoring,"Event log monitoring",ism-1987,1,Mar-25,yes,yes,yes,yes,yes,no,no,no,"Event logs from security products are analysed in a timely manner to detect cybersecurity events."
Guidelines for system monitoring,Event logging and monitoring,"Event log monitoring",ism-1960,1,Mar-25,yes,yes,yes,yes,yes,no,no,no,"Event logs from internet-facing network devices are analysed in a timely manner to detect cybersecurity events."
